"do_disease_id","do_disease_name","omim_id","gene_accession_id"
"1270","hereditary hemorrhagic telangiectasia","187300","MGI:1338946"
"1270","hereditary hemorrhagic telangiectasia","600376","MGI:1338946"
"1270","hereditary hemorrhagic telangiectasia","615506","MGI:1338946"
"0050947","hereditary hypophosphatemic rickets with hypercalciuria","241530","MGI:1345284"
"206","hereditary multiple exostoses","133700","MGI:108050"
"206","hereditary multiple exostoses","133701","MGI:108050"
"206","hereditary multiple exostoses","600209","MGI:108050"
"206","hereditary multiple exostoses","133700","MGI:894663"
"206","hereditary multiple exostoses","133701","MGI:894663"
"206","hereditary multiple exostoses","600209","MGI:894663"
"0060843","hereditary neuropathy with liability to pressure palsies","162500","MGI:97631"
"0090120","hereditary neutrophilia","162830","MGI:1339755"
"0070151","hereditary sensory and autonomic neuropathy type 6","614653","MGI:104627"
"0110764","hereditary spastic paraplegia 11","604360","MGI:2444989"
"0110766","hereditary spastic paraplegia 13","605280","MGI:96242"
"0110768","hereditary spastic paraplegia 15","270700","MGI:1924767"
"0110773","hereditary spastic paraplegia 2","312920","MGI:97623"
"0110782","hereditary spastic paraplegia 31","610250","MGI:1098827"
"0110786","hereditary spastic paraplegia 35","612319","MGI:2443327"
"0110792","hereditary spastic paraplegia 4","182601","MGI:1858896"
"0110800","hereditary spastic paraplegia 48","613647","MGI:1924908"
"0110806","hereditary spastic paraplegia 54","615033","MGI:1919358"
"0110816","hereditary spastic paraplegia 7","607259","MGI:2385906"
"0112341","hereditary spastic paraplegia 80","618418","MGI:2149543"
"0110916","hereditary spherocytosis type 1","182900","MGI:95402"
"0110916","hereditary spherocytosis type 1","182900","MGI:98385"
"0110916","hereditary spherocytosis type 1","182900","MGI:87919"
"0110916","hereditary spherocytosis type 1","182900","MGI:88024"
"0110918","hereditary spherocytosis type 3","270970","MGI:98385"
"0110919","hereditary spherocytosis type 4","612653","MGI:109393"
"0060539","Hermansky-Pudlak syndrome 1","203300","MGI:1861441"
"0060539","Hermansky-Pudlak syndrome 1","203300","MGI:107734"
"0060539","Hermansky-Pudlak syndrome 1","203300","MGI:2177763"
"0060540","Hermansky-Pudlak syndrome 2","608233","MGI:107734"
"0060540","Hermansky-Pudlak syndrome 2","608233","MGI:1333879"
"0060541","Hermansky-Pudlak syndrome 3","614072","MGI:2153839"
"0060542","Hermansky-Pudlak syndrome 4","614073","MGI:2177742"
"0060543","Hermansky-Pudlak syndrome 5","614074","MGI:2180307"
"0060544","Hermansky-Pudlak syndrome 6","614075","MGI:2181763"
"0060545","Hermansky-Pudlak syndrome 7","614076","MGI:2137586"
"0060546","Hermansky-Pudlak syndrome 8","614077","MGI:2678952"
"0060547","Hermansky-Pudlak syndrome 9","614171","MGI:1927580"
"0111628","high myopia-sensorineural deafness syndrome","221200","MGI:2443198"
"10487","Hirschsprungs disease","600156","MGI:5774445"
"10487","Hirschsprungs disease","606874","MGI:5774445"
"10487","Hirschsprungs disease","606875","MGI:5774445"
"10487","Hirschsprungs disease","608462","MGI:5774445"
"10487","Hirschsprungs disease","611644","MGI:5774445"
"10487","Hirschsprungs disease","600156","MGI:5755286"
"10487","Hirschsprungs disease","606874","MGI:5755286"
"10487","Hirschsprungs disease","606875","MGI:5755286"
"10487","Hirschsprungs disease","608462","MGI:5755286"
"10487","Hirschsprungs disease","611644","MGI:5755286"
"10487","Hirschsprungs disease","600156","MGI:97902"
"10487","Hirschsprungs disease","606874","MGI:97902"
"10487","Hirschsprungs disease","606875","MGI:97902"
"10487","Hirschsprungs disease","608462","MGI:97902"
"10487","Hirschsprungs disease","611644","MGI:97902"
"10487","Hirschsprungs disease","600156","MGI:102720"
"10487","Hirschsprungs disease","606874","MGI:102720"
"10487","Hirschsprungs disease","606875","MGI:102720"
"10487","Hirschsprungs disease","608462","MGI:102720"
"10487","Hirschsprungs disease","611644","MGI:102720"
"10487","Hirschsprungs disease","600156","MGI:96533"
"10487","Hirschsprungs disease","606874","MGI:96533"
"10487","Hirschsprungs disease","606875","MGI:96533"
"10487","Hirschsprungs disease","608462","MGI:96533"
"10487","Hirschsprungs disease","611644","MGI:96533"
"10487","Hirschsprungs disease","600156","MGI:96610"
"10487","Hirschsprungs disease","606874","MGI:96610"
"10487","Hirschsprungs disease","606875","MGI:96610"
"10487","Hirschsprungs disease","608462","MGI:96610"
"10487","Hirschsprungs disease","611644","MGI:96610"
"10487","Hirschsprungs disease","600156","MGI:1338038"
"10487","Hirschsprungs disease","606874","MGI:1338038"
"10487","Hirschsprungs disease","606875","MGI:1338038"
"10487","Hirschsprungs disease","608462","MGI:1338038"
"10487","Hirschsprungs disease","611644","MGI:1338038"
"10487","Hirschsprungs disease","600156","MGI:107430"
"10487","Hirschsprungs disease","606874","MGI:107430"
"10487","Hirschsprungs disease","606875","MGI:107430"
"10487","Hirschsprungs disease","608462","MGI:107430"
"10487","Hirschsprungs disease","611644","MGI:107430"
"10487","Hirschsprungs disease","600156","MGI:1100842"
"10487","Hirschsprungs disease","606874","MGI:1100842"
"10487","Hirschsprungs disease","606875","MGI:1100842"
"10487","Hirschsprungs disease","608462","MGI:1100842"
"10487","Hirschsprungs disease","611644","MGI:1100842"
"10487","Hirschsprungs disease","600156","MGI:95410"
"10487","Hirschsprungs disease","606874","MGI:95410"
"10487","Hirschsprungs disease","606875","MGI:95410"
"10487","Hirschsprungs disease","608462","MGI:95410"
"10487","Hirschsprungs disease","611644","MGI:95410"
"10487","Hirschsprungs disease","600156","MGI:95285"
"10487","Hirschsprungs disease","606874","MGI:95285"
"10487","Hirschsprungs disease","606875","MGI:95285"
"10487","Hirschsprungs disease","608462","MGI:95285"
"10487","Hirschsprungs disease","611644","MGI:95285"
"0081168","HMG-CoA synthase 2 deficiency","605911","MGI:101939"
"0110877","holoprosencephaly 11","614226","MGI:1926387"
"0110872","holoprosencephaly 2","157170","MGI:102764"
"0110875","holoprosencephaly 3","142945","MGI:98297"
"0110878","holoprosencephaly 5","609637","MGI:106679"
"0060468","Holt-Oram syndrome","142900","MGI:102541"
"0060468","Holt-Oram syndrome","142900","MGI:3522251"
"9263","homocystinuria","236200","MGI:88285"
"9263","homocystinuria","236250","MGI:88285"
"321","HTLV-1-associated myelopathy/tropical spastic paraparesis","159580","MGI:1344313"
"12858","Huntingtons disease","143100","MGI:2653601"
"12858","Huntingtons disease","143100","MGI:4438235"
"12858","Huntingtons disease","143100","MGI:5635148"
"12858","Huntingtons disease","143100","MGI:3851437"
"12858","Huntingtons disease","143100","MGI:5635149"
"12858","Huntingtons disease","143100","MGI:101884"
"12858","Huntingtons disease","143100","MGI:2445110"
"12858","Huntingtons disease","143100","MGI:5700343"
"12858","Huntingtons disease","143100","MGI:3800752"
"12858","Huntingtons disease","143100","MGI:5304694"
"12858","Huntingtons disease","143100","MGI:3813480"
"12858","Huntingtons disease","143100","MGI:6294290"
"12858","Huntingtons disease","143100","MGI:5432146"
"12858","Huntingtons disease","143100","MGI:6294289"
"12858","Huntingtons disease","143100","MGI:5432148"
"12858","Huntingtons disease","143100","MGI:5575506"
"12858","Huntingtons disease","143100","MGI:5052378"
"12858","Huntingtons disease","143100","MGI:5052376"
"12858","Huntingtons disease","143100","MGI:96067"
"12858","Huntingtons disease","143100","MGI:3056898"
"12858","Huntingtons disease","143100","MGI:1919227"
"12858","Huntingtons disease","143100","MGI:2670664"
"12858","Huntingtons disease","143100","MGI:3057176"
"12858","Huntingtons disease","143100","MGI:5569525"
"12858","Huntingtons disease","143100","MGI:5569522"
"12858","Huntingtons disease","143100","MGI:5565689"
"12858","Huntingtons disease","143100","MGI:5897171"
"12858","Huntingtons disease","143100","MGI:3613512"
"12858","Huntingtons disease","143100","MGI:4429153"
"12858","Huntingtons disease","143100","MGI:2653600"
"12858","Huntingtons disease","143100","MGI:4437301"
"12858","Huntingtons disease","143100","MGI:5287242"
"0090104","Huntingtons disease-like 2","606438","MGI:5052364"
"0090104","Huntingtons disease-like 2","606438","MGI:5052362"
"10908","hydrocephalus","123155","MGI:1922783"
"10908","hydrocephalus","236600","MGI:1922783"
"10908","hydrocephalus","236635","MGI:1922783"
"10908","hydrocephalus","307000","MGI:1922783"
"10908","hydrocephalus","615219","MGI:1922783"
"10908","hydrocephalus","123155","MGI:1924832"
"10908","hydrocephalus","236600","MGI:1924832"
"10908","hydrocephalus","236635","MGI:1924832"
"10908","hydrocephalus","307000","MGI:1924832"
"10908","hydrocephalus","615219","MGI:1924832"
"10908","hydrocephalus","123155","MGI:1916120"
"10908","hydrocephalus","236600","MGI:1916120"
"10908","hydrocephalus","236635","MGI:1916120"
"10908","hydrocephalus","307000","MGI:1916120"
"10908","hydrocephalus","615219","MGI:1916120"
"10908","hydrocephalus","123155","MGI:1922300"
"10908","hydrocephalus","236600","MGI:1922300"
"10908","hydrocephalus","236635","MGI:1922300"
"10908","hydrocephalus","307000","MGI:1922300"
"10908","hydrocephalus","615219","MGI:1922300"
"10908","hydrocephalus","123155","MGI:1926051"
"10908","hydrocephalus","236600","MGI:1926051"
"10908","hydrocephalus","236635","MGI:1926051"
"10908","hydrocephalus","307000","MGI:1926051"
"10908","hydrocephalus","615219","MGI:1926051"
"10908","hydrocephalus","123155","MGI:1924407"
"10908","hydrocephalus","236600","MGI:1924407"
"10908","hydrocephalus","236635","MGI:1924407"
"10908","hydrocephalus","307000","MGI:1924407"
"10908","hydrocephalus","615219","MGI:1924407"
"10908","hydrocephalus","123155","MGI:87918"
"10908","hydrocephalus","236600","MGI:87918"
"10908","hydrocephalus","236635","MGI:87918"
"10908","hydrocephalus","307000","MGI:87918"
"10908","hydrocephalus","615219","MGI:87918"
"10908","hydrocephalus","123155","MGI:98365"
"10908","hydrocephalus","236600","MGI:98365"
"10908","hydrocephalus","236635","MGI:98365"
"10908","hydrocephalus","307000","MGI:98365"
"10908","hydrocephalus","615219","MGI:98365"
"10908","hydrocephalus","123155","MGI:1920831"
"10908","hydrocephalus","236600","MGI:1920831"
"10908","hydrocephalus","236635","MGI:1920831"
"10908","hydrocephalus","307000","MGI:1920831"
"10908","hydrocephalus","615219","MGI:1920831"
"10908","hydrocephalus","123155","MGI:2389007"
"10908","hydrocephalus","236600","MGI:2389007"
"10908","hydrocephalus","236635","MGI:2389007"
"10908","hydrocephalus","307000","MGI:2389007"
"10908","hydrocephalus","615219","MGI:2389007"
"10908","hydrocephalus","123155","MGI:3644008"
"10908","hydrocephalus","236600","MGI:3644008"
"10908","hydrocephalus","236635","MGI:3644008"
"10908","hydrocephalus","307000","MGI:3644008"
"10908","hydrocephalus","615219","MGI:3644008"
"10908","hydrocephalus","123155","MGI:1289263"
"10908","hydrocephalus","236600","MGI:1289263"
"10908","hydrocephalus","236635","MGI:1289263"
"10908","hydrocephalus","307000","MGI:1289263"
"10908","hydrocephalus","615219","MGI:1289263"
"10908","hydrocephalus","123155","MGI:105091"
"10908","hydrocephalus","236600","MGI:105091"
"10908","hydrocephalus","236635","MGI:105091"
"10908","hydrocephalus","307000","MGI:105091"
"10908","hydrocephalus","615219","MGI:105091"
"10908","hydrocephalus","123155","MGI:4839367"
"10908","hydrocephalus","236600","MGI:4839367"
"10908","hydrocephalus","236635","MGI:4839367"
"10908","hydrocephalus","307000","MGI:4839367"
"10908","hydrocephalus","615219","MGI:4839367"
"10908","hydrocephalus","123155","MGI:2685973"
"10908","hydrocephalus","236600","MGI:2685973"
"10908","hydrocephalus","236635","MGI:2685973"
"10908","hydrocephalus","307000","MGI:2685973"
"10908","hydrocephalus","615219","MGI:2685973"
"10908","hydrocephalus","123155","MGI:2449121"
"10908","hydrocephalus","236600","MGI:2449121"
"10908","hydrocephalus","236635","MGI:2449121"
"10908","hydrocephalus","307000","MGI:2449121"
"10908","hydrocephalus","615219","MGI:2449121"
"10908","hydrocephalus","123155","MGI:1921622"
"10908","hydrocephalus","236600","MGI:1921622"
"10908","hydrocephalus","236635","MGI:1921622"
"10908","hydrocephalus","307000","MGI:1921622"
"10908","hydrocephalus","615219","MGI:1921622"
"10908","hydrocephalus","123155","MGI:1858235"
"10908","hydrocephalus","236600","MGI:1858235"
"10908","hydrocephalus","236635","MGI:1858235"
"10908","hydrocephalus","307000","MGI:1858235"
"10908","hydrocephalus","615219","MGI:1858235"
"10908","hydrocephalus","123155","MGI:1921903"
"10908","hydrocephalus","236600","MGI:1921903"
"10908","hydrocephalus","236635","MGI:1921903"
"10908","hydrocephalus","307000","MGI:1921903"
"10908","hydrocephalus","615219","MGI:1921903"
"9278","hyperargininemia","207800","MGI:88070"
"0060696","hyperekplexia 1","149400","MGI:5086224"
"0060696","hyperekplexia 1","149400","MGI:95747"
"0060696","hyperekplexia 1","149400","MGI:5306913"
"0060697","hyperekplexia 2","614619","MGI:95751"
"0060698","hyperekplexia 3","614618","MGI:105090"
"9279","hyperhomocysteinemia","603174","MGI:88285"
"3261","hyper IgE recurrent infection syndrome 1","147060","MGI:5574059"
"3261","hyper IgE recurrent infection syndrome 1","147060","MGI:103038"
"0081450","hyperimmunoglobulinemia D periodic fever syndrome","260920","MGI:107624"
"14451","hyperkalemic periodic paralysis","170500","MGI:98250"
"13543","hyperparathyroidism","145000","MGI:2384876"
"13543","hyperparathyroidism","145001","MGI:2384876"
"13543","hyperparathyroidism","610071","MGI:2384876"
"13543","hyperparathyroidism","145000","MGI:1351351"
"13543","hyperparathyroidism","145001","MGI:1351351"
"13543","hyperparathyroidism","610071","MGI:1351351"
"13543","hyperparathyroidism","145000","MGI:1316736"
"13543","hyperparathyroidism","145001","MGI:1316736"
"13543","hyperparathyroidism","610071","MGI:1316736"
"0111063","hyperphosphatemic familial tumoral calcinosis","211900","MGI:894695"
"0111063","hyperphosphatemic familial tumoral calcinosis","211900","MGI:1101771"
"0060569","hypertrichotic osteochondrodysplasia Cantu type","239850","MGI:1100508"
"0060569","hypertrichotic osteochondrodysplasia Cantu type","239850","MGI:1352630"
"0110307","hypertrophic cardiomyopathy 1","192600","MGI:97255"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:5315306"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:5908891"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:6193976"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:3838171"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:5904625"
"0110316","hypertrophic cardiomyopathy 10","608758","MGI:5904626"
"0110317","hypertrophic cardiomyopathy 11","612098","MGI:5543403"
"0110318","hypertrophic cardiomyopathy 12","612124","MGI:1330824"
"0110319","hypertrophic cardiomyopathy 13","613243","MGI:98779"
"0110320","hypertrophic cardiomyopathy 14","613251","MGI:3793720"
"0110320","hypertrophic cardiomyopathy 14","613251","MGI:3793767"
"0110320","hypertrophic cardiomyopathy 14","613251","MGI:97255"
"0110320","hypertrophic cardiomyopathy 14","613251","MGI:3793719"
"0110322","hypertrophic cardiomyopathy 16","613838","MGI:5581487"
"0110322","hypertrophic cardiomyopathy 16","613838","MGI:5581486"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:3693252"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:4819715"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:3693248"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:3692594"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:104597"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:4819717"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:4819713"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:3692454"
"0110308","hypertrophic cardiomyopathy 2","115195","MGI:3793484"
